Customer ID;Age;Gender;Item Purchased;Category;Purchase Amount (USD);Location;Size;Color;Season;Review Rating;Subscription Status;Shipping Type;Promo Code Used;Previous Purchases;Payment Method;Purchase Date;WeekdayNum;Weekday;Weekend;Churn
2144;53;Male;Blouse;Clothing;100,0;Arkansas;L;White;Summer;4,5;No;Express;0;48;Debit Card;27.12.2024;5;Friday;0;0
2144;53;Male;Sweater;Clothing;40,9;Arkansas;L;Red;Fall;3;No;Express;0;48;Apple Pay;5.11.2024;2;Tuesday;0;0
2145;47;Male;Sweater;Clothing;37,7;Maryland;L;Black;Winter;1;No;2-Day Shipping;0;25;Bank Transfer;20.06.2022;1;Monday;0;0
2145;47;Male;Sweater;Clothing;37,1;Maryland;L;Yellow;Fall;4;No;Standard;0;25;Debit Card;19.08.2022;5;Friday;0;0
2145;47;Male;Sweater;Clothing;37,9;Maryland;L;Maroon;Fall;5;No;Next Day Air;0;25;PayPal;27.08.2022;6;Saturday;1;0
2145;47;Male;Sneakers;Footwear;33,7;Maryland;L;Blue;Summer;1;No;Next Day Air;0;25;Credit Card;29.12.2022;4;Thursday;0;0
2145;47;Male;Blouse;Clothing;21,6;Maryland;L;Green;Spring;4;No;2-Day Shipping;0;25;Credit Card;31.03.2023;5;Friday;0;0
2145;47;Male;Sneakers;Footwear;39,1;Maryland;L;Black;Fall;5;No;Standard;0;25;Apple Pay;8.04.2023;6;Saturday;1;0
2145;47;Male;Sweater;Clothing;34,8;Maryland;L;Navy;Winter;2;No;Express;0;25;Credit Card;17.06.2023;6;Saturday;1;0
2145;47;Male;Sweater;Clothing;54,5;Maryland;L;Green;Summer;3;No;Standard;1;25;Google Pay;4.07.2023;2;Tuesday;0;0
2145;47;Male;Sneakers;Footwear;41,2;Maryland;L;Green;Spring;5;No;Next Day Air;0;25;Debit Card;29.07.2023;6;Saturday;1;0
2145;47;Male;Coat;Outerwear;45,6;Maryland;L;Blue;Winter;4,5;No;Standard;1;25;Debit Card;1.09.2023;5;Friday;0;0
2145;47;Male;Sneakers;Footwear;43,6;Maryland;L;Yellow;Summer;3,5;No;Free Shipping;0;25;PayPal;14.09.2023;4;Thursday;0;0
2145;47;Male;Sweater;Clothing;56,4;Maryland;L;White;Summer;1;No;Standard;0;25;Credit Card;21.10.2023;6;Saturday;1;0
2145;47;Male;Sweater;Clothing;76,5;Maryland;L;Navy;Summer;5;No;Standard;0;25;PayPal;6.12.2023;3;Wednesday;0;0
2145;47;Male;Sweater;Clothing;49,5;Maryland;L;White;Summer;4,5;No;Standard;0;25;Debit Card;10.02.2024;6;Saturday;1;0
2145;47;Male;Blouse;Clothing;79,0;Maryland;L;Beige;Summer;4;No;Free Shipping;0;25;PayPal;8.05.2024;3;Wednesday;0;0
2145;47;Male;Sneakers;Footwear;56,3;Maryland;L;Beige;Winter;5;No;Standard;0;25;PayPal;11.05.2024;6;Saturday;1;0
2145;47;Male;Blouse;Clothing;48,8;Maryland;L;Beige;Summer;4,5;No;Free Shipping;0;25;Credit Card;24.05.2024;5;Friday;0;0
2145;47;Male;Belt;Accessories;37,1;Maryland;L;Red;Spring;5;No;Free Shipping;0;25;Google Pay;4.07.2024;4;Thursday;0;0
2145;47;Male;Sneakers;Footwear;54,5;Maryland;L;Olive;Fall;5;No;Express;0;25;Debit Card;13.07.2024;6;Saturday;1;0
2145;47;Male;Sweater;Clothing;56,7;Maryland;L;Red;Fall;1;No;Free Shipping;0;25;Debit Card;31.07.2024;3;Wednesday;0;0
2145;47;Male;Sneakers;Footwear;64,0;Maryland;L;Purple;Summer;4;No;Free Shipping;0;25;Credit Card;17.08.2024;6;Saturday;1;0
2145;47;Male;Sweater;Clothing;54,3;Maryland;L;White;Summer;5;No;Standard;0;25;Cash;29.08.2024;4;Thursday;0;0
2145;47;Male;Sweater;Clothing;87,5;Maryland;L;Beige;Spring;1;No;Express;0;25;Debit Card;26.11.2024;2;Tuesday;0;0
2145;47;Male;Blouse;Clothing;74,4;Maryland;L;Gray;Spring;5;No;Free Shipping;0;25;PayPal;30.11.2024;6;Saturday;1;0
2145;47;Male;Sweater;Clothing;100,0;Maryland;L;White;Summer;5;No;Standard;0;25;Debit Card;31.12.2024;2;Tuesday;0;0
2145;47;Male;Belt;Accessories;97,1;Maryland;L;Brown;Fall;5;No;Express;1;25;Debit Card;28.11.2024;4;Thursday;0;0
2146;38;Male;Sweater;Clothing;57,0;Connecticut;S;Yellow;Fall;5;No;Standard;0;32;Debit Card;13.02.2022;7;Sunday;1;0
2146;38;Male;Jacket;Outerwear;23,3;Connecticut;S;Gray;Winter;4;No;Standard;0;32;Credit Card;5.03.2022;6;Saturday;1;0
2146;38;Male;Sweater;Clothing;38,8;Connecticut;S;Black;Winter;1,5;No;Express;0;32;Credit Card;11.03.2022;5;Friday;0;0
2146;38;Male;Sweater;Clothing;37,8;Connecticut;S;Orange;Fall;2;No;2-Day Shipping;0;32;Credit Card;9.07.2022;6;Saturday;1;0
2146;38;Male;Sweater;Clothing;51,3;Connecticut;S;Orange;Fall;5;No;Free Shipping;0;32;Credit Card;1.09.2022;4;Thursday;0;0
2146;38;Male;Sweater;Clothing;98,5;Connecticut;S;Red;Fall;5;No;Standard;0;32;Debit Card;2.10.2022;7;Sunday;1;0
2146;38;Male;Sweater;Clothing;63,2;Connecticut;S;Gray;Fall;5;No;Express;0;32;Credit Card;26.11.2022;6;Saturday;1;0
2146;38;Male;Sweater;Clothing;71,3;Connecticut;S;Navy;Winter;2;No;Next Day Air;0;32;Credit Card;29.12.2022;4;Thursday;0;0
2146;38;Male;Blouse;Clothing;45,7;Connecticut;S;Black;Winter;5;No;Free Shipping;1;32;PayPal;4.02.2023;6;Saturday;1;0
2146;38;Male;Belt;Accessories;54,4;Connecticut;S;Maroon;Fall;5;No;Standard;0;32;Credit Card;13.02.2023;1;Monday;0;0
2146;38;Male;Sweater;Clothing;66,6;Connecticut;S;Gray;Fall;3,5;No;Standard;0;32;Google Pay;4.03.2023;6;Saturday;1;0
2146;38;Male;Sweater;Clothing;56,8;Connecticut;S;Beige;Fall;4,5;No;Standard;0;32;Credit Card;1.05.2023;1;Monday;0;0
2146;38;Male;Sandals;Footwear;23,7;Connecticut;S;Brown;Winter;1;No;Standard;1;32;PayPal;31.10.2023;2;Tuesday;0;0
2146;38;Male;Sweater;Clothing;37,8;Connecticut;S;Pink;Spring;4,5;No;Standard;0;32;Apple Pay;31.10.2023;2;Tuesday;0;0
2146;38;Male;Blouse;Clothing;43,6;Connecticut;S;Purple;Summer;5;No;Express;0;32;Credit Card;10.12.2023;7;Sunday;1;0
2146;38;Male;Sweater;Clothing;65,4;Connecticut;S;Navy;Spring;5;No;Express;1;32;Cash;23.12.2023;6;Saturday;1;0
2146;38;Male;Sweater;Clothing;53,9;Connecticut;S;Silver;Winter;4;No;Express;0;32;Credit Card;30.12.2023;6;Saturday;1;0
2146;38;Male;Sweater;Clothing;34,0;Connecticut;S;Beige;Spring;5;No;Standard;0;32;Debit Card;31.12.2023;7;Sunday;1;0
2146;38;Male;Sweater;Clothing;43,5;Connecticut;S;Yellow;Spring;1;No;Free Shipping;0;32;Credit Card;20.01.2024;6;Saturday;1;0
2146;38;Male;Sweater;Clothing;64,1;Connecticut;S;Navy;Winter;5;No;Standard;0;32;Debit Card;29.01.2024;1;Monday;0;0
2146;38;Male;Sweater;Clothing;71,8;Connecticut;S;White;Summer;2;No;Standard;0;32;Credit Card;22.03.2024;5;Friday;0;0
2146;38;Male;Sweater;Clothing;50,0;Connecticut;S;Orange;Fall;5;No;Express;0;32;Apple Pay;19.04.2024;5;Friday;0;0
2146;38;Male;Sneakers;Footwear;28,4;Connecticut;S;Pink;Winter;3;No;Standard;0;32;Credit Card;4.07.2024;4;Thursday;0;0
2146;38;Male;Belt;Accessories;25,3;Connecticut;S;Charcoal;Winter;5;No;Free Shipping;1;32;Apple Pay;22.08.2024;4;Thursday;0;0
2146;38;Male;Sneakers;Footwear;62,2;Connecticut;S;Blue;Winter;5;No;2-Day Shipping;0;32;PayPal;2.09.2024;1;Monday;0;0
2146;38;Male;Sneakers;Footwear;27,2;Connecticut;S;Red;Winter;1;No;Standard;0;32;Credit Card;3.10.2024;4;Thursday;0;0
2146;38;Male;Sweater;Clothing;22,3;Connecticut;S;Navy;Spring;3,5;No;2-Day Shipping;0;32;Bank Transfer;27.10.2024;7;Sunday;1;0
2146;38;Male;Coat;Outerwear;52,8;Connecticut;S;Green;Winter;5;No;Standard;0;32;Cash;26.11.2024;2;Tuesday;0;0
2146;38;Male;Sneakers;Footwear;53,7;Connecticut;S;Navy;Fall;1;No;Free Shipping;0;32;Credit Card;29.11.2024;5;Friday;0;0
2146;38;Male;Sneakers;Footwear;90,3;Connecticut;S;Green;Spring;1;No;Standard;0;32;PayPal;7.12.2024;6;Saturday;1;0
2146;38;Male;Jacket;Outerwear;32,3;Connecticut;S;Pink;Summer;2,5;No;Express;0;32;Debit Card;25.12.2024;3;Wednesday;0;0
2146;38;Male;Sweater;Clothing;59,2;Connecticut;S;Gray;Winter;4;No;Free Shipping;0;32;PayPal;27.12.2024;5;Friday;0;0
2146;38;Male;Sweater;Clothing;54,0;Connecticut;S;Red;Winter;5;No;Standard;0;32;Google Pay;22.01.2024;1;Monday;0;0
2147;48;Male;Sweater;Clothing;60,5;Utah;XL;Beige;Summer;5;No;Next Day Air;0;45;Credit Card;17.01.2022;1;Monday;0;0
2147;48;Male;Sneakers;Footwear;52,6;Utah;XL;Blue;Spring;5;No;2-Day Shipping;0;45;PayPal;23.03.2022;3;Wednesday;0;0
2147;48;Male;Sweater;Clothing;45,5;Utah;XL;White;Winter;4,5;No;Express;0;45;Credit Card;26.03.2022;6;Saturday;1;0
2147;48;Male;Sweater;Clothing;24,1;Utah;XL;Green;Spring;2,5;No;Standard;0;45;PayPal;30.03.2022;3;Wednesday;0;0
2147;48;Male;Sweater;Clothing;48,6;Utah;XL;Gray;Spring;5;No;Standard;1;45;Debit Card;16.04.2022;6;Saturday;1;0
2147;48;Male;Sweater;Clothing;51,3;Utah;XL;Yellow;Summer;5;No;Express;0;45;Google Pay;7.05.2022;6;Saturday;1;0
2147;48;Male;Sweater;Clothing;47,7;Utah;XL;Navy;Spring;1,5;No;Free Shipping;0;45;Credit Card;27.08.2022;6;Saturday;1;0
2147;48;Male;Coat;Outerwear;55,1;Utah;XL;Black;Winter;4;No;Free Shipping;1;45;Apple Pay;27.08.2022;6;Saturday;1;0
2147;48;Male;Sweater;Clothing;65,1;Utah;XL;Yellow;Summer;1;No;Standard;0;45;Credit Card;31.12.2022;6;Saturday;1;0
2147;48;Male;Sweater;Clothing;59,4;Utah;XL;Blue;Spring;1;No;Free Shipping;0;45;Debit Card;14.02.2023;2;Tuesday;0;0
2147;48;Male;Sneakers;Footwear;45,4;Utah;XL;Yellow;Summer;4;No;Standard;0;45;Credit Card;7.03.2023;2;Tuesday;0;0
2147;48;Male;Sweater;Clothing;100,0;Utah;XL;Navy;Spring;4;No;Express;1;45;Credit Card;11.03.2023;6;Saturday;1;0
2147;48;Male;Sandals;Footwear;34,5;Utah;XL;Pink;Spring;5;No;Free Shipping;0;45;Credit Card;16.03.2023;4;Thursday;0;0
2147;48;Male;Sweater;Clothing;69,3;Utah;XL;Charcoal;Winter;5;No;Standard;1;45;Credit Card;4.04.2023;2;Tuesday;0;0
2147;48;Male;Sweater;Clothing;84,3;Utah;XL;Navy;Winter;5;No;Free Shipping;0;45;Debit Card;7.04.2023;5;Friday;0;0
2147;48;Male;Sweater;Clothing;65,9;Utah;XL;Blue;Winter;5;No;Standard;0;45;Credit Card;21.04.2023;5;Friday;0;0
2147;48;Male;Sneakers;Footwear;47,9;Utah;XL;Beige;Spring;5;No;Standard;0;45;Apple Pay;5.05.2023;5;Friday;0;0
2147;48;Male;Sweater;Clothing;71,6;Utah;XL;White;Spring;5;No;2-Day Shipping;0;45;Debit Card;6.05.2023;6;Saturday;1;0
2147;48;Male;Sweater;Clothing;45,8;Utah;XL;Blue;Spring;5;No;Express;0;45;Debit Card;13.05.2023;6;Saturday;1;0
2147;48;Male;Sweater;Clothing;47,7;Utah;XL;Gray;Spring;4;No;Express;0;45;PayPal;14.05.2023;7;Sunday;1;0
2147;48;Male;Sweater;Clothing;35,2;Utah;XL;Gray;Spring;5;No;Free Shipping;0;45;Credit Card;23.08.2023;3;Wednesday;0;0
2147;48;Male;Sweater;Clothing;44,6;Utah;XL;Blue;Spring;5;No;Standard;0;45;Credit Card;26.08.2023;6;Saturday;1;0
2147;48;Male;Sweater;Clothing;40,5;Utah;XL;Blue;Summer;1,5;No;2-Day Shipping;0;45;Credit Card;20.10.2023;5;Friday;0;0
2147;48;Male;Blouse;Clothing;65,8;Utah;XL;White;Spring;5;No;Free Shipping;0;45;PayPal;28.12.2023;4;Thursday;0;0
2147;48;Male;Sweater;Clothing;47,9;Utah;XL;White;Spring;1;No;2-Day Shipping;0;45;PayPal;8.01.2024;1;Monday;0;0
2147;48;Male;Sweater;Clothing;79,7;Utah;XL;Charcoal;Winter;1;No;Standard;1;45;Apple Pay;5.02.2024;1;Monday;0;0
2147;48;Male;Sweater;Clothing;43,1;Utah;XL;Orange;Spring;5;No;Free Shipping;0;45;Credit Card;13.02.2024;2;Tuesday;0;0
2147;48;Male;Sweater;Clothing;64,2;Utah;XL;Gray;Winter;4,5;No;Free Shipping;0;45;Debit Card;14.02.2024;3;Wednesday;0;0
2147;48;Male;Sweater;Clothing;89,0;Utah;XL;Black;Winter;3,5;No;Standard;0;45;Debit Card;23.02.2024;5;Friday;0;0
2147;48;Male;Sweater;Clothing;29,7;Utah;XL;Orange;Fall;3;No;Standard;0;45;Credit Card;15.03.2024;5;Friday;0;0
2147;48;Male;Sweater;Clothing;72,2;Utah;XL;Green;Summer;5;No;Free Shipping;1;45;Debit Card;29.03.2024;5;Friday;0;0
2147;48;Male;Sweater;Clothing;22,7;Utah;XL;Brown;Spring;1,5;No;Standard;0;45;Cash;4.04.2024;4;Thursday;0;0
2147;48;Male;Jacket;Outerwear;34,3;Utah;XL;Olive;Fall;5;No;Standard;0;45;Apple Pay;5.04.2024;5;Friday;0;0
2147;48;Male;Blouse;Clothing;36,1;Utah;XL;Pink;Summer;2,5;No;Standard;0;45;Credit Card;10.04.2024;3;Wednesday;0;0
2147;48;Male;Blouse;Clothing;92,7;Utah;XL;Orange;Fall;4;No;Standard;0;45;Google Pay;18.04.2024;4;Thursday;0;0
2147;48;Male;Sweater;Clothing;26,6;Utah;XL;Gray;Spring;5;No;Free Shipping;0;45;PayPal;14.05.2024;2;Tuesday;0;0
2147;48;Male;Sweater;Clothing;88,4;Utah;XL;Gray;Spring;5;No;Free Shipping;0;45;PayPal;8.06.2024;6;Saturday;1;0
2147;48;Male;Sweater;Clothing;43,5;Utah;XL;Pink;Spring;5;No;Free Shipping;0;45;PayPal;20.06.2024;4;Thursday;0;0
2147;48;Male;Sweater;Clothing;36,5;Utah;XL;Black;Winter;5;No;Free Shipping;0;45;Cash;22.06.2024;6;Saturday;1;0
2147;48;Male;Sweater;Clothing;41,7;Utah;XL;Black;Winter;1;No;Standard;0;45;PayPal;24.08.2024;6;Saturday;1;0
2147;48;Male;Blouse;Clothing;23,5;Utah;XL;Yellow;Summer;4;No;Standard;0;45;Debit Card;25.08.2024;7;Sunday;1;0
2147;48;Male;Sandals;Footwear;49,1;Utah;XL;Yellow;Fall;5;No;Express;0;45;Credit Card;5.09.2024;4;Thursday;0;0
2147;48;Male;Blouse;Clothing;31,3;Utah;XL;Blue;Summer;5;No;Standard;0;45;Debit Card;11.10.2024;5;Friday;0;0
2147;48;Male;Sneakers;Footwear;98,2;Utah;XL;Green;Spring;3,5;No;Standard;0;45;Credit Card;26.11.2024;2;Tuesday;0;0
2147;48;Male;Sweater;Clothing;26,9;Utah;XL;Orange;Spring;4;No;Free Shipping;0;45;Google Pay;14.01.2023;6;Saturday;1;0
2147;48;Male;Blouse;Clothing;36,2;Utah;XL;Beige;Spring;5;No;2-Day Shipping;0;45;PayPal;30.03.2024;6;Saturday;1;0
2148;47;Male;Belt;Accessories;48,8;Missouri;S;Red;Summer;4,5;No;Standard;0;4;Debit Card;14.02.2022;1;Monday;0;1
2148;47;Male;Belt;Accessories;36,2;Missouri;S;Gray;Winter;5;No;Standard;0;4;Debit Card;26.03.2022;6;Saturday;1;1
2148;47;Male;Sweater;Clothing;60,1;Missouri;S;Black;Spring;5;No;Express;0;4;PayPal;13.05.2022;5;Friday;0;1
2148;47;Male;Sweater;Clothing;38,6;Missouri;S;Pink;Spring;5;No;Standard;0;4;Credit Card;15.07.2023;6;Saturday;1;1
2148;47;Male;Coat;Outerwear;95,7;Missouri;S;Green;Winter;1,5;No;Standard;0;4;PayPal;24.12.2023;7;Sunday;1;1
2149;19;Male;Sweater;Clothing;29,3;Nebraska;XL;Navy;Spring;5;No;Next Day Air;0;19;Credit Card;3.01.2022;1;Monday;0;0
2149;19;Male;Sweater;Clothing;15,4;Nebraska;XL;Maroon;Fall;5;No;Express;0;19;Credit Card;7.03.2022;1;Monday;0;0
2149;19;Male;Sweater;Clothing;37,9;Nebraska;XL;Gray;Winter;5;No;Standard;0;19;Debit Card;14.05.2022;6;Saturday;1;0
2149;19;Male;Blouse;Clothing;26,9;Nebraska;XL;Blue;Summer;1;No;Standard;0;19;Credit Card;20.05.2022;5;Friday;0;0
2149;19;Male;Sandals;Footwear;56,6;Nebraska;XL;Blue;Spring;2;No;Standard;0;19;Debit Card;10.06.2022;5;Friday;0;0
2149;19;Male;Belt;Accessories;57,5;Nebraska;XL;Blue;Summer;3,5;No;Express;0;19;Credit Card;28.08.2022;7;Sunday;1;0
2149;19;Male;Sweater;Clothing;60,4;Nebraska;XL;Beige;Fall;5;No;Express;0;19;Debit Card;23.11.2022;3;Wednesday;0;0
2149;19;Male;Sweater;Clothing;58,1;Nebraska;XL;Brown;Fall;4,5;No;Express;1;19;Credit Card;7.02.2023;2;Tuesday;0;0
2149;19;Male;Sweater;Clothing;37,6;Nebraska;XL;Pink;Spring;5;No;Free Shipping;0;19;Debit Card;12.02.2023;7;Sunday;1;0
2149;19;Male;Sweater;Clothing;25,5;Nebraska;XL;Beige;Fall;4,5;No;Express;0;19;Credit Card;10.03.2023;5;Friday;0;0
2149;19;Male;Sweater;Clothing;28,3;Nebraska;XL;Navy;Winter;3,5;No;Free Shipping;1;19;Credit Card;31.10.2023;2;Tuesday;0;0
2149;19;Male;Sweater;Clothing;31,4;Nebraska;XL;Red;Spring;5;No;Standard;0;19;Credit Card;5.02.2024;1;Monday;0;0
2149;19;Male;Blouse;Clothing;74,8;Nebraska;XL;Navy;Winter;5;No;Standard;0;19;Debit Card;24.03.2024;7;Sunday;1;0
2149;19;Male;Sweater;Clothing;59,2;Nebraska;XL;Brown;Fall;4,5;No;Free Shipping;0;19;Credit Card;19.04.2024;5;Friday;0;0
2149;19;Male;Sneakers;Footwear;44,0;Nebraska;XL;Green;Summer;4,5;No;Express;0;19;Credit Card;21.07.2024;7;Sunday;1;0
2149;19;Male;Sweater;Clothing;84,4;Nebraska;XL;Orange;Fall;5;No;Free Shipping;0;19;Debit Card;7.09.2024;6;Saturday;1;0
2149;19;Male;Sweater;Clothing;20,3;Nebraska;XL;Yellow;Spring;3,5;No;Standard;1;19;Credit Card;8.09.2024;7;Sunday;1;0
2149;19;Male;Sweater;Clothing;80,8;Nebraska;XL;Black;Winter;5;No;Free Shipping;0;19;PayPal;24.11.2024;7;Sunday;1;0
2149;19;Male;Sandals;Footwear;88,2;Nebraska;XL;Blue;Spring;1,5;No;Standard;0;19;Bank Transfer;11.07.2023;2;Tuesday;0;0
2149;19;Male;Blouse;Clothing;39,1;Nebraska;XL;Maroon;Summer;4,5;No;Standard;0;19;Debit Card;30.06.2024;7;Sunday;1;0
2150;38;Male;Blouse;Clothing;25,9;Hawaii;L;Beige;Summer;3;No;Free Shipping;0;1;Credit Card;4.06.2023;7;Sunday;1;0
2150;38;Male;Sweater;Clothing;66,3;Hawaii;L;Red;Fall;5;No;Standard;0;1;Debit Card;16.11.2024;6;Saturday;1;0
2151;57;Male;Sneakers;Footwear;50,9;Illinois;M;Beige;Winter;1;No;Free Shipping;0;12;Debit Card;4.02.2022;5;Friday;0;0
2151;57;Male;Sneakers;Footwear;74,9;Illinois;M;Navy;Spring;1;No;Free Shipping;1;12;PayPal;23.12.2022;5;Friday;0;0
2151;57;Male;Sweater;Clothing;38,1;Illinois;M;Gray;Winter;1;No;Standard;0;12;Cash;1.09.2023;5;Friday;0;0
2151;57;Male;Sweater;Clothing;47,8;Illinois;M;Beige;Summer;5;No;Free Shipping;0;12;Google Pay;6.10.2023;5;Friday;0;0
2151;57;Male;Sweater;Clothing;66,3;Illinois;M;Orange;Fall;3;No;Standard;0;12;Credit Card;15.12.2023;5;Friday;0;0
2151;57;Male;Sweater;Clothing;84,2;Illinois;M;Charcoal;Winter;3;No;Standard;0;12;Debit Card;17.12.2023;7;Sunday;1;0
2151;57;Male;Sandals;Footwear;71,6;Illinois;M;Yellow;Summer;5;No;Standard;0;12;Apple Pay;18.12.2023;1;Monday;0;0
2151;57;Male;Sweater;Clothing;33,7;Illinois;M;Maroon;Winter;5;No;Standard;0;12;Debit Card;2.03.2024;6;Saturday;1;0
2151;57;Male;Sweater;Clothing;44,3;Illinois;M;Gray;Fall;2;No;Standard;0;12;Debit Card;11.04.2024;4;Thursday;0;0
2151;57;Male;Sweater;Clothing;27,7;Illinois;M;Red;Fall;4;No;Free Shipping;0;12;Credit Card;7.06.2024;5;Friday;0;0
2151;57;Male;Sneakers;Footwear;48,9;Illinois;M;Pink;Spring;5;No;Free Shipping;0;12;Debit Card;23.06.2024;7;Sunday;1;0
2151;57;Male;Belt;Accessories;74,5;Illinois;M;Black;Winter;5;No;Free Shipping;0;12;Credit Card;21.11.2024;4;Thursday;0;0
2151;57;Male;Belt;Accessories;85,8;Illinois;M;Yellow;Summer;4;No;Standard;0;12;Apple Pay;23.08.2024;5;Friday;0;0
2152;70;Male;Sneakers;Footwear;42,0;Vermont;L;Charcoal;Spring;5;No;Standard;0;18;Credit Card;9.04.2022;6;Saturday;1;1
2152;70;Male;Sweater;Clothing;28,3;Vermont;L;White;Spring;1,5;No;2-Day Shipping;0;18;PayPal;11.04.2022;1;Monday;0;1
2152;70;Male;Sweater;Clothing;38,5;Vermont;L;Navy;Spring;5;No;Standard;0;18;PayPal;9.05.2022;1;Monday;0;1
2152;70;Male;Belt;Accessories;32,4;Vermont;L;Orange;Fall;2;No;Free Shipping;0;18;PayPal;29.09.2022;4;Thursday;0;1
2152;70;Male;Blouse;Clothing;54,1;Vermont;L;Pink;Summer;1,5;No;2-Day Shipping;0;18;PayPal;23.11.2022;3;Wednesday;0;1
2152;70;Male;Jacket;Outerwear;52,3;Vermont;L;Black;Winter;3,5;No;Express;0;18;Google Pay;16.07.2023;7;Sunday;1;1
2152;70;Male;Sweater;Clothing;21,2;Vermont;L;Pink;Summer;3,5;No;Standard;0;18;Debit Card;5.08.2023;6;Saturday;1;1
2152;70;Male;Sweater;Clothing;74,4;Vermont;L;White;Winter;3,5;No;Free Shipping;0;18;Cash;24.08.2023;4;Thursday;0;1
2152;70;Male;Sweater;Clothing;25,2;Vermont;L;White;Summer;1;No;2-Day Shipping;0;18;Credit Card;4.09.2023;1;Monday;0;1
2152;70;Male;Blouse;Clothing;100,0;Vermont;L;Gray;Spring;5;No;Free Shipping;0;18;Credit Card;28.12.2023;4;Thursday;0;1
2152;70;Male;Sneakers;Footwear;32,5;Vermont;L;Gray;Summer;4;No;Express;1;18;Apple Pay;20.01.2024;6;Saturday;1;1
2152;70;Male;Belt;Accessories;36,7;Vermont;L;Olive;Fall;1;No;Free Shipping;0;18;Credit Card;13.03.2024;3;Wednesday;0;1
2152;70;Male;Sneakers;Footwear;33,3;Vermont;L;Blue;Spring;5;No;Standard;0;18;Cash;4.04.2024;4;Thursday;0;1
2152;70;Male;Sweater;Clothing;60,0;Vermont;L;Blue;Winter;2;No;Standard;0;18;Credit Card;3.05.2024;5;Friday;0;1
2152;70;Male;Sweater;Clothing;36,3;Vermont;L;Pink;Spring;4;No;Standard;0;18;Google Pay;11.05.2024;6;Saturday;1;1
2152;70;Male;Belt;Accessories;59,3;Vermont;L;Olive;Fall;4;No;2-Day Shipping;0;18;Venmo;22.06.2024;6;Saturday;1;1
2152;70;Male;Sweater;Clothing;54,7;Vermont;L;Blue;Summer;5;No;Express;0;18;PayPal;16.08.2024;5;Friday;0;1
2152;70;Male;Sneakers;Footwear;44,6;Vermont;L;Gray;Spring;3;No;Standard;0;18;Debit Card;26.08.2023;6;Saturday;1;1
2152;70;Male;Belt;Accessories;100,0;Vermont;L;Charcoal;Winter;3,5;No;Standard;1;18;Credit Card;28.02.2024;3;Wednesday;0;1
2153;38;Male;Sweater;Clothing;30,6;New Jersey;L;Purple;Spring;4;No;2-Day Shipping;0;43;Credit Card;3.01.2022;1;Monday;0;0
2153;38;Male;Sandals;Footwear;68,6;New Jersey;L;Brown;Summer;1;No;Free Shipping;0;43;Credit Card;8.03.2022;2;Tuesday;0;0
2153;38;Male;Sweater;Clothing;76,1;New Jersey;L;White;Summer;1;No;Standard;0;43;PayPal;29.04.2022;5;Friday;0;0
2153;38;Male;Belt;Accessories;25,9;New Jersey;L;Black;Fall;5;No;Next Day Air;0;43;PayPal;22.07.2022;5;Friday;0;0
2153;38;Male;Sweater;Clothing;34,2;New Jersey;L;Pink;Spring;5;No;Standard;0;43;Debit Card;27.08.2022;6;Saturday;1;0
2153;38;Male;Coat;Outerwear;49,4;New Jersey;L;Gray;Winter;5;No;Express;0;43;Credit Card;31.10.2022;1;Monday;0;0
2153;38;Male;Sandals;Footwear;36,0;New Jersey;L;Purple;Summer;4;No;Free Shipping;1;43;Debit Card;30.11.2022;3;Wednesday;0;0
2153;38;Male;Sweater;Clothing;57,5;New Jersey;L;Brown;Fall;5;No;2-Day Shipping;0;43;PayPal;3.12.2022;6;Saturday;1;0
2153;38;Male;Blouse;Clothing;30,9;New Jersey;L;White;Summer;5;No;Free Shipping;0;43;Debit Card;20.12.2022;2;Tuesday;0;0
2153;38;Male;Sweater;Clothing;100,0;New Jersey;L;Navy;Fall;1;No;Express;0;43;PayPal;24.12.2022;6;Saturday;1;0
2153;38;Male;Sweater;Clothing;60,5;New Jersey;L;Charcoal;Winter;1;No;Standard;0;43;Debit Card;4.02.2023;6;Saturday;1;0
2153;38;Male;Sweater;Clothing;43,0;New Jersey;L;White;Winter;3;No;Express;1;43;Credit Card;30.03.2023;4;Thursday;0;0
2153;38;Male;Belt;Accessories;23,9;New Jersey;L;Pink;Summer;5;No;Standard;0;43;Credit Card;11.04.2023;2;Tuesday;0;0
2153;38;Male;Blouse;Clothing;31,1;New Jersey;L;Pink;Summer;5;No;Free Shipping;0;43;PayPal;9.06.2023;5;Friday;0;0
2153;38;Male;Sweater;Clothing;24,4;New Jersey;L;Pink;Summer;5;No;Free Shipping;0;43;Bank Transfer;17.06.2023;6;Saturday;1;0
2153;38;Male;Blouse;Clothing;28,6;New Jersey;L;Green;Summer;4;No;Free Shipping;0;43;Credit Card;20.06.2023;2;Tuesday;0;0
2153;38;Male;Belt;Accessories;62,0;New Jersey;L;Black;Fall;5;No;Standard;0;43;Credit Card;7.07.2023;5;Friday;0;0
2153;38;Male;Jacket;Outerwear;56,7;New Jersey;L;Pink;Winter;3;No;Express;0;43;Credit Card;23.07.2023;7;Sunday;1;0
2153;38;Male;Sweater;Clothing;39,9;New Jersey;L;Purple;Spring;5;No;Free Shipping;0;43;Debit Card;15.08.2023;2;Tuesday;0;0
